array_path,enum_table,value,occurrence_count
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 / LOT: 418200018,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 / LOT: 421029016.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 / LOT: 430168018.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 / LOT: 594118012,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 / LOT: 620486013,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 / LOT: 641696015,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 / LOT: 705335005,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 / LOT: 787919010,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 / LOT: 793614001.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 / LOT: 824916010,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 / LOT: 842581017,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 / LOT: 846878008.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 / LOT: 865978013.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 / LOT: 873211007,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 / LOT: 885136007.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 / LOT: 908843015,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 / LOT: 945278008,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 LOT#: 1000454900,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 LOT#: 1100397964.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 LOT#: 149131012,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 LOT#: 535098012.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 LOT: 1100501532,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 LOT: 1100510175,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024 LOT: 1100530451,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024/ LOT: 128823008,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024/ LOT: 594780006.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024/ LOT: 892410002,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024/LOT: 1000514185,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024/LOT: 1100002878,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024/LOT: 1100458354,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72400024/LOT: 908046016,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72401685 / LOT: 1100435793,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72404127 / LOT: 715260002,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72404131 / LOT: 900979013,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOON: UPN: 72404132 / LOT: 1100332647,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOONUPN: 72400024 LOT: 169808007,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOONUPN: 72400024LOT: 1100320088.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BALLOONUPN: 72400024LOT: 1100448465,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BAM2017233003 CATALOG NO.: SA16444.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BARCO MONITOR,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BARCO MONITOR - NON-OLYMPUS,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BARCO MONITOR.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BARCO MONITORS,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BARD URETERAL ACCESS SHEATH,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BARD VENTRALIGHT ST MESH,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BARE PLATINUM / AXIUM PRIME,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BARE WIRE 0.014 315CM,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BASAGLAR - 14 UNITS DAILY.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BASAGLAR INSULIN.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BATTERY PACK,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BATTERY S/N (B)(6),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BATTERY, UNK MFR",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BAXA REPEATER PUMP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BAXTER 250ML NON-DEHP INTRAVIA BAG (LOT: DR24E0948,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BAXTER 250ML NON-DEHP. INTRAVIA BAG, LOT: DR24E094",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BAXTER BAG,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BAXTER BAXA REPEATER PUMP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BAXTER CASSETTE: SE23KL2,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BAYLIS NEEDLE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BAYLIS NRG NEEDLE.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BAYLIS NRG TRANSEPTAL NEEDLE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BAYLIS NRG TRANSSEPTAL NEEDLE LARGE CURVE C1.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BAYLIS NRG-E-HF-98-C1 NEEDLE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BAYLIS TRANSSEPTAL NEEDLE.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BAYLIS VERSACROSS NEEDLE.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BAYLIS VERSACROSS PIGTAIL,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BAYLIS VERSACROSS RF TRANSSEPTAL,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BAYLIS VERSACROSS STEERABLE ACCESS SHEATH.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BAYLIS VERSACROSS.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BBL HERO.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BBS-0960-21SML / REVERSE BODY SMALL AND BODY SCREW,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BD 3 ML SYRINGE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BD PHASEAL - CLOSED SYSTEM TRANSFER DEVICE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BD PHASEAL - CLOSED SYSTEM TRANSFER DEVICE.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BD PHASEAL OPTIMA INFUSION CLAMP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BD PLASTIPAK 3ML, LOT: 1242783",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BD VIAL ACCESS CANNULA,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BDC: ARMADA & GUIDEWIRE: HT COMMAND.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BEDSIDE MONITOR,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BEDSIDE MONITOR(S),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BEDSIDE MONITOR.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BEET JUICE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BEGRAFT PERIPHERAL 10MM X 27 MM-SMA,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BELBUCA.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BELLAFILL,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BELOTERO BALANCE LIDOCAINE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BELOTERO INTENSE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BELOTERO VOLUME LIDOCAINE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BENADRYL,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BENADRYL [ACRIVASTINE] (ACRIVASTINE),",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BENADRYL.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BENCHMARK¿ 6F 95CM DELIVERY CATHETER (PENUMBRA),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BENCHMARK¿ 6F 95CM DELIVERY CATHETER (PENUMBRA).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BENTLY STENT BEGRAFT,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BENZEDREX NASAL DECONGESTANT.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BENZONATATE.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BENZYLPENICILLIN,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BENZYLPENICILLIN SODIUM.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BESIDE MONITORS (B)(4).,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BETA BIONIC,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BETA BIONIC ILET,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BETA BIONIC ILET PANCREAS SYSTEM,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BETA BIONIC ILET PANCREAS SYSTEM.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BETA BIONIC ILET.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BETA BIONICS,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BETA BIONICS ILET,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BETA BIONICS ILET.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BETA BIONICS PUMP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BETA BIONICS PUMP.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BETA BIONICS ¿ ISLET,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BETA BIONICS.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BETA GLUCAN,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BETABIONICS,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BETABIONICS ILET.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BETABIONICS PUMP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BETAMETHASONE DIPROPIONATE/CLOTRIMAZOLE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BETAPRED,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BF-H190, SN: (B)(6).",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BF-H290,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BF-MP190F,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BF-MP190F, BRONCHOVIDEOSCOPE, SN -UNK,",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BF-MP190F, BRONCHOVIDEOSCOPE, SN -UNK.",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BF-MP290F BRONCHOFIBERVIDEOSCOPE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BF-P190, BRONCHOVIDEOSCOPE, SN-UNK",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BF-P290,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BF-P290/2600287.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BF-Q290,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BF-UC190,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BF-UC260FW,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BGUS0528_2 LOT B00005,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BI DIR 7FR DEF CS,D-F,12 PIN",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BI DIR 7FR DEFL CS CATH, NON-.",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BI MENTUM ALTRX LNR 45 22.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BI MENTUM ALTRX LNR 49 28,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BI MENTUM ALTRX LNR 49 28.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BI MENTUM ALTRX LNR 53 28,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BI MENTUM ALTRX LNR 53 28.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BI MENTUM PFRK PE LINER 28 53,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BI MENTUM PFRK PE LINER 28 53.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BICALUTAMIDE.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIG CROWN ON IMPL.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIKTARVY,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIMATOPROST 0.03%.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIOLI A1 INJECTOR DUOVISC,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BIOLI-A1 INJECTOR, ENDOCOAT, PROVISC.",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BIOLON. LOT, X10314AA.",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BIOLOX DELTA CE BALLHD 12/1436S:75007448,C2319632",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BIOLOX DELTA CERAMIC HEAD: 104.2810, 556058",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BIOLOX DELTA CERAMIC HEAD: 104.3600, 559839",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BIOLOX DELTA CERAMIC HEAD: 104.3610, (B)(6)",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BIOLOX DELTA CERAMIC LINER: 321.04.436, 320652",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIOMEC LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BIOMEC, BI, EPICARDIAL PACING",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BIONOLYTE OR KABIVEN, MFR UNK",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIOPSY FORCEPS.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIOPSY GRASPER,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIOSPY FORCEPS FB-231D,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIOSPY FORCEPS FB-231D.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIOTIN.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIOTRONIK (B)(6) RV ICD LEAD.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIOTRONIK LINOX SMART SD 65/16 RV ICD LEAD.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIOTRONIK PX-60-BP LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIOTRONIK RIGHT VENTRICULAR LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIOTRONIK RV LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIOTRONIK SOLIA RA PACING LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIOTRONIK SOLIA RA PACING LEAD.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIOTRONIK-IPG,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIOVISC OVD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIPOLAR,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIRMINGHAM HIP MODULAR HEAD (BHMH): UNKNOWN,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BIRMINGHAM HIP RESURFACING CUP: UNKNOWN, UNKNOWN",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIRTH CONTROL.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BIS-BIS-40 ADAPTOR, BIS-BIS-40 ADAPTOR",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BISOPROLOL (BISOPROLOL),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BITEWING,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BIWIRE GUIDE WIRE.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BKC ICD.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BL3118 AND BL3420S.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BLACK CARTRIDGE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BLACK RELOAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BLADESIN: 00880000010LN:65390439,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BLINATUMAB,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BLINATUMOMAB,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BLINATUMOMAB-BLINCYTO.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BLINATUMOMAB.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BLINCYTO,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BLINCYTO 5 ML/H INFUSION RATE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BLINOTUMAB WITH HICKMAN INTO HEART,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BLOOD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BLOOD GAS ANALYZER,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BLOOD GAS ANALYZER.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BLOOD PRESSURE MEDICATION, I TAKE SOME OTHERS BUT I CAN'T THINK OF THE NAMES.",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BLOOD PRESSURE MEDS.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BLOOD PRODUCT,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BLOOD PRODUCT.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BLOOD TRANSFUSION,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BLUE CARTRIDGE.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BLUE TITANIUM FORCEPS,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BML-V437QR-30,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BML-V437QR-30 SINGLE USE MECHANICAL LITHOTRIPTOR.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BMW 0.014 GUIDE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BMW GUIDEWIRE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BMX 71 SHEATH (PENUMBRA ),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BMX 71 SHEATH (PENUMBRA),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BMX 96 SHEATH.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOBBY,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BONE CEMENT (UNK MANUFACTURER & PRODUCT INFO),-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BOPT4313, 3I T3 TAPERED IMPLANT 4/3 X 13MM",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BOPT6510, 3I T3 TAPERED IMPLANT 6/5 X 10MM",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BOPT6513, IWPP564G",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BORESCOPE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BORTEZOMIB.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSEMTAN ,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSENTANSILDENAFIL,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON 5-4-3 CATHETER.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON CLEANING SOLUTION,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON CONDITIONING SOLUTION,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCI. SENSOR ANGLETIP WG,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCIENTIFIC,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCIENTIFIC 0.035 STANDARD WIRE GUIDE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCIENTIFIC 0276/64 RV ICD LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCIENTIFIC 0292 RV ICD LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCIENTIFIC 4469 RA PACING LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCIENTIFIC AMPLATZ SUPER STIFF GUIDEWIRE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCIENTIFIC CLIP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCIENTIFIC EXPECT 19G FNA NEEDLE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCIENTIFIC FATHOM GUIDEWIRE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCIENTIFIC FINELINE RV PACING LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCIENTIFIC FLOPPY J-WIRE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCIENTIFIC GUIDE WIRE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCIENTIFIC ICD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCIENTIFIC LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCIENTIFIC PFA,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCIENTIFIC RX 44 AUTOTOME,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCIENTIFIC RX 44 AUTOTOME.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCIENTIFIC SPRINT FIDELIS RV ICD LEAD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCIENTIFIC V-18 CONTROL WIRE 0.018 IN,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BOSTON SCIENTIFIC: 0.014"" CHOICE GUIDEWIRE",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BOSTON SCIENTIFIC: 0.014"" GUIDE WIRE",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BOSTON SCIENTIFIC: 0.018"" KYOUSHA GUIDEWIRE",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCIENTIFIC: 10F WATCHMAN INTRODUCER SHEATH.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCIENTIFIC: 6F MACH1 GUIDE CATHETER,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOSTON SCIENTIFICS RF NEEDLE,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOTOX,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,"BOTTLE OF 500 ML B&L DEBSS, LOT 2405009, EXP01APR2026",-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOTULINUM TOXIN.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOVIE GENERATOR,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BOX AND CORD,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BRACES (UPPER AND LOWER) RIBCAGE AND TRUNK FOR SPINAL STABILIZATION TO BE ABLE TO WALK.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BRANCHOR 8FR GUIDING CATHETER.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BRAUN INTROCAN SAFETY® 3 CLOSED IV CATHETER 22 GA.,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BREAKTHROUGH CATHETER,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BREAST PUMP,-
event.patient[0].sequence_number_treatment,event_patient_sequence_number_treatment,BRIDGE AND ABUTMENTS ON IMPL.,-
